H;50000;149994;1
E;0;1;79
E;0;2;11
E;0;3;61
E;0;6;64
E;0;7;3
E;0;8;28
E;0;9;41
E;0;11;4
E;0;14;15
E;0;18;10
E;0;19;27
E;0;25;47
E;0;32;29
E;0;45;54
E;0;52;24
E;0;54;54
E;0;56;44
E;0;60;89
E;0;62;69
E;0;64;62
E;0;77;30
E;0;123;39
E;0;162;81
E;0;169;46
E;0;174;20
E;0;186;3
E;0;306;12
E;0;319;23
E;0;334;86
E;0;369;71
E;0;372;18
E;0;394;31
E;0;406;36
E;0;412;23
E;0;439;58
E;0;460;10
E;0;540;98
E;0;566;85
E;0;584;43
E;0;595;45
E;0;624;55
E;0;641;8
E;0;660;35
E;0;669;14
E;0;680;67
E;0;723;18
E;0;732;17
E;0;904;37
E;0;927;67
E;0;931;82
E;0;942;28
E;0;965;57
E;0;1010;97
E;0;1105;15
E;0;1106;47
E;0;1159;19
E;0;1192;87
E;0;1263;82
E;0;1286;45
E;0;1328;29
E;0;1408;3
E;0;1524;82
E;0;1661;97
E;0;1699;9
E;0;1718;92
E;0;1744;78
E;0;1772;97
E;0;1773;11
E;0;1820;34
E;0;1828;96
E;0;1922;1
E;0;1928;64
E;0;1965;21
E;0;2042;67
E;0;2057;16
E;0;2167;58
E;0;2331;51
E;0;2370;56
E;0;2380;92
E;0;2531;47
E;0;2537;95
E;0;2720;84
E;0;2787;59
E;0;2930;56
E;0;2982;63
E;0;3017;36
E;0;3126;44
E;0;3161;23
E;0;3441;78
E;0;3457;32
E;0;3474;54
E;0;3511;92
E;0;3631;43
E;0;3650;78
E;0;3899;92
E;0;4217;92
E;0;4419;13
E;0;4481;54
E;0;4509;77
E;0;4542;5
E;0;4708;1
E;0;4730;64
E;0;4836;77
E;0;4841;29
E;0;4912;60
E;0;4940;54
E;0;5243;18
E;0;5290;69
E;0;5299;0
E;0;5315;26
E;0;5356;3
E;0;5400;38
E;0;5401;76
E;0;5550;38
E;0;5701;81
E;0;5731;86
E;0;5996;31
E;0;6032;44
E;0;6634;90
E;0;6800;48
E;0;7009;3
E;0;7053;64
E;0;7173;25
E;0;7179;76
E;0;7350;96
E;0;7533;73
E;0;7575;80
E;0;8136;12
E;0;8184;90
E;0;8565;72
E;0;8936;32
E;0;8959;67
E;0;9046;43
E;0;9619;52
E;0;9894;58
E;0;9945;88
E;0;9976;98
E;0;10238;68
E;0;10671;91
E;0;10843;36
E;0;11190;22
E;0;11241;58
E;0;11321;13
E;0;11388;9
E;0;11524;82
E;0;11654;9
E;0;11809;2
E;0;12263;84
E;0;12513;85
E;0;12725;82
E;0;12762;40
E;0;13238;71
E;0;13251;70
E;0;13295;85
E;0;13416;27
E;0;13450;61
E;0;13483;9
E;0;13732;80
E;0;13803;24
E;0;13889;60
E;0;13897;49
E;0;14102;45
E;0;14128;10
E;0;14228;5
E;0;14306;53
E;0;14392;76
E;0;14460;78
E;0;14549;18
E;0;14742;78
E;0;14860;22
E;0;15749;44
E;0;15820;55
E;0;16807;88
E;0;16956;92
E;0;17016;5
E;0;17923;0
E;0;18351;4
E;0;18500;23
E;0;18704;56
E;0;19203;42
E;0;19548;7
E;0;19597;99
E;0;19693;82
E;0;19895;92
E;0;20124;38
E;0;20599;7
E;0;20840;83
E;0;21173;73
E;0;21262;4
E;0;21396;46
E;0;21448;78
E;0;21548;37
E;0;21631;13
E;0;21718;7
E;0;22619;30
E;0;22780;97
